benchmark,seed,state_id,pool_id,scorer,N,real_utility,normalized_real_utility,success
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge,32,2.925053985472941,0.16399326875492193,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge_shuffled,1,2.9375755353889277,0.4400219165119857,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge_shuffled,2,2.9379049210367447,0.4472829884693407,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge_shuffled,4,2.9364269761677564,0.414702746695471,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge_shuffled,8,2.9341100594634755,0.3636279684819616,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge_shuffled,16,2.9316873404905626,0.3102208546282096,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge_shuffled,32,2.929710247577486,0.26663724980706965,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,low_energy,1,2.9375755353889272,0.44002191651198574,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,low_energy,2,2.9458789320349053,0.623064380372921,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,low_energy,4,2.953936560793975,0.8006890662478566,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,low_energy,8,2.9597217785816823,0.9282200710863526,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,low_energy,16,2.9621132315930945,0.980937949092152,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,low_energy,32,2.962667892464915,0.9931650528803901,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,oracle_real_utility,1,2.9375755353889272,0.44002191651198574,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,oracle_real_utility,2,2.9458789320349053,0.623064380372921,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,oracle_real_utility,4,2.953936560793975,0.8006890662478566,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,oracle_real_utility,8,2.9597217785816823,0.9282200710863526,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,oracle_real_utility,16,2.9621132315930945,0.980937949092152,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,oracle_real_utility,32,2.962667892464915,0.9931650528803901,1.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,random,1,-0.1807942688418593,0.5268051788207515,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,random,2,-0.18218218082002235,0.49939119268944715,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,random,4,-0.18186943449500992,0.5055685465500679,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,random,8,-0.17902478793683604,0.5617559003024677,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,random,16,-0.17403746697645045,0.6602652797094604,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,random,32,-0.16878766981723536,0.7639590793013936,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_task_text,1,-0.1807942688418593,0.5268051788207516,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_task_text,2,-0.184086839220534,0.46177045030951136,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_task_text,4,-0.18442618200094346,0.4550677642442074,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_task_text,8,-0.1838370365976822,0.46670454248982896,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_task_text,16,-0.18312720596376902,0.4807250909538797,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_task_text,32,-0.18326008435094282,0.4781004819581751,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_mismatch_text,1,-0.18079426884185934,0.5268051788207516,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_mismatch_text,2,-0.18441754636848603,0.4552383349375572,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_mismatch_text,4,-0.18837424080096296,0.3770858526444844,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_mismatch_text,8,-0.19149719186498135,0.315401438571588,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_mismatch_text,16,-0.19251270272429605,0.2953431055854511,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_mismatch_text,32,-0.19088958373006423,0.3274028920109709,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge,1,-0.18079426884185934,0.5268051788207517,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge,2,-0.1816341966866066,0.5102149550533371,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge,4,-0.18319883107181598,0.47931035446514964,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge,8,-0.18544459096343746,0.43495218803111246,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge,16,-0.18687273664553689,0.4067435072656549,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge,32,-0.18751460030838257,0.3940654399038266,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge_shuffled,1,-0.18079426884185928,0.5268051788207518,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge_shuffled,2,-0.18141366818640356,0.5145708258443122,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge_shuffled,4,-0.18217187994646405,0.49959465516351664,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge_shuffled,8,-0.18476709042771317,0.4483341535898207,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge_shuffled,16,-0.1901859431851256,0.3413011740662211,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,clip_ridge_shuffled,32,-0.19774793469262975,0.19193699710585485,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,low_energy,1,-0.18079426884185928,0.5268051788207517,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,low_energy,2,-0.17402747451929293,0.6604626503541735,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,low_energy,4,-0.16835611756505023,0.772483083447532,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,low_energy,8,-0.16374294991782584,0.8636022004320053,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,low_energy,16,-0.16048583412494116,0.9279366312742051,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,low_energy,32,-0.1584190203654167,0.9687602603162888,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,oracle_real_utility,1,-0.18079426884185928,0.5268051788207517,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,oracle_real_utility,2,-0.17402747451929293,0.6604626503541735,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,oracle_real_utility,4,-0.16835611756505023,0.772483083447532,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,oracle_real_utility,8,-0.16374294991782584,0.8636022004320053,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,oracle_real_utility,16,-0.16048583412494116,0.9279366312742051,0.0
FetchPush-v4,64003,0,FetchPush-v4:eval:64003:0,oracle_real_utility,32,-0.1584190203654167,0.9687602603162888,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,random,1,-0.27674233627586237,0.5391089764527486,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,random,2,-0.27758248535837127,0.5133950857430715,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,random,4,-0.2774980215304397,0.515980214603615,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,random,8,-0.2767096421560034,0.54010962388831,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,random,16,-0.27527562355755897,0.5839996885015184,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,random,32,-0.2719764783790467,0.6849744563394871,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_task_text,1,-0.2767423362758624,0.5391089764527485,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_task_text,2,-0.2775736072132766,0.5136668132940752,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_task_text,4,-0.2782228103311437,0.49379708020889124,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_task_text,8,-0.2797936166099847,0.4457204449769987,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_task_text,16,-0.28075605378871027,0.4162637628905572,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_task_text,32,-0.27966346911277357,0.4497037838737455,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_mismatch_text,1,-0.2767423362758623,0.5391089764527487,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_mismatch_text,2,-0.276984468470353,0.5316981955377315,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_mismatch_text,4,-0.27693801681924046,0.5331199106890752,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_mismatch_text,8,-0.2784295982943777,0.48746805694697715,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_mismatch_text,16,-0.2812952345344767,0.3997614122267984,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_mismatch_text,32,-0.2841173879314066,0.3133856183047364,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge,1,-0.2767423362758624,0.5391089764527484,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge,2,-0.27627830587773683,0.5533112498251546,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge,4,-0.27543012574230674,0.5792709416925048,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge,8,-0.27376709662218335,0.630170180806304,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge,16,-0.2720386027542566,0.6830730564239098,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge,32,-0.2700099415962906,0.7451629549775397,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge_shuffled,1,-0.27674233627586237,0.5391089764527485,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge_shuffled,2,-0.27570820493384085,0.5707599546681673,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge_shuffled,4,-0.2761685930183319,0.5566691591949522,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge_shuffled,8,-0.2786631139684788,0.48032099620758784,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge_shuffled,16,-0.2813057766775361,0.3994387557838878,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,clip_ridge_shuffled,32,-0.2824146115944407,0.36550137435723384,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,low_energy,1,-0.27674233627586237,0.5391089764527486,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,low_energy,2,-0.2722420116026071,0.6768474555100302,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,low_energy,4,-0.26871466951660544,0.7848064960939047,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,low_energy,8,-0.26608832650838643,0.8651892501615429,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,low_energy,16,-0.2642109549725236,0.922648726699295,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,low_energy,32,-0.2629245792859064,0.9620199817609328,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,oracle_real_utility,1,-0.27674233627586237,0.5391089764527486,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,oracle_real_utility,2,-0.2722420116026071,0.6768474555100302,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,oracle_real_utility,4,-0.26871466951660544,0.7848064960939047,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,oracle_real_utility,8,-0.26608832650838643,0.8651892501615429,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,oracle_real_utility,16,-0.2642109549725236,0.922648726699295,0.0
FetchPush-v4,64003,1,FetchPush-v4:eval:64003:1,oracle_real_utility,32,-0.2629245792859064,0.9620199817609328,0.0
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,random,1,0.626814244370537,0.28757838745073827,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,random,2,0.5612793591347024,0.2694563583800993,0.224609375
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,random,4,0.5378852301205856,0.26298729866403414,0.2095317840576172
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,random,8,0.5448382105103114,0.2649099710284818,0.20313221454671293
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,random,16,0.359910532474049,0.21377285916387737,0.1410820063677219
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,random,32,0.047153537378297805,0.12728775528714556,0.03849508144891111
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_task_text,1,0.6268142443705371,0.2875783874507382,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_task_text,2,0.7838078679135598,0.3309910370573315,0.298828125
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_task_text,4,0.875247441586458,0.35627635809427133,0.3289203643798828
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_task_text,8,0.8045566104670808,0.33672858148700435,0.3133140180743794
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_task_text,16,0.6776737064036527,0.3016422962554064,0.284394233899626
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_task_text,32,0.48787549548487286,0.2491583606622053,0.23841786995359895
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_mismatch_text,1,0.6268142443705373,0.2875783874507382,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_mismatch_text,2,0.6939457722115073,0.30614192799426,0.26953125
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_mismatch_text,4,0.7702876316917331,0.32725235478189707,0.2930145263671875
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_mismatch_text,8,0.6863111696023271,0.30403077009830204,0.27234209451125935
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_mismatch_text,16,0.40667230390116077,0.22670365439068152,0.19616439533697255
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_mismatch_text,32,0.008374466306906025,0.11656437565873565,0.0879230382537462
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge,1,0.6268142443705371,0.28757838745073827,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge,2,0.4619151436754204,0.2419796763861602,0.205078125
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge,4,0.3536559506481495,0.21204331140826976,0.1789684295654297
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge,8,0.5337070465945088,0.2618319267876731,0.23523107147593691
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge,16,1.0954011511921196,0.4171543456138289,0.39861945521981434
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge,32,1.921587392283762,0.6456154320252195,0.6379449490808852
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge_shuffled,1,0.626814244370537,0.28757838745073827,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge_shuffled,2,0.9406498588429524,0.3743617564671697,0.337890625
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge_shuffled,4,1.3485945953832061,0.48716864318395897,0.4547290802001953
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge_shuffled,8,1.6550644648064317,0.5719152001204122,0.543543250330913
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge_shuffled,16,1.7720257202223975,0.6042579022272216,0.5797607274398504
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,clip_ridge_shuffled,32,2.093481961687442,0.6931485645333253,0.679767371111462
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,low_energy,1,0.6268142443705371,0.28757838745073827,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,low_energy,2,1.1901575771274897,0.44335685896608634,0.416015625
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,low_energy,4,1.8324806572112269,0.6209751990017974,0.6073436737060547
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,low_energy,8,2.337107180157341,0.7605170092260175,0.7562002028553252
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,low_energy,16,2.6090733396893224,0.835722430453697,0.8369189287509884
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,low_energy,32,2.8700129730890827,0.9078787423955785,0.9157638483153683
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,oracle_real_utility,1,0.6268142443705371,0.28757838745073827,0.25
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,oracle_real_utility,2,1.2958881073247297,0.4725939856504975,0.4375
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,oracle_real_utility,4,2.1331611241107162,0.7041208418531916,0.68359375
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,oracle_real_utility,8,2.8529673923776384,0.903165214507842,0.8998870849609375
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,oracle_real_utility,16,3.15645223615389,0.9870863374581612,0.9899774042423815
FetchReach-v4,64001,0,FetchReach-v4:eval:64001:0,oracle_real_utility,32,3.1971856561474925,0.9983501432711143,0.9998995475742793
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,random,1,0.6220429238562448,0.27493029310169065,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,random,2,0.42527740596362834,0.21923755547586965,0.19140625
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,random,4,0.325754750129533,0.19106854894181796,0.1599578857421875
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,random,8,0.26155458359952916,0.17289726025067229,0.13476576405810192
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,random,16,0.15583780658446392,0.1429750625607264,0.09054306023615495
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,random,32,0.002248519536030589,0.0995029747816395,0.028913803395723473
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_task_text,1,0.6220429238562448,0.2749302931016907,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_task_text,2,1.1017003631948858,0.41069308429327944,0.3984375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_task_text,4,1.7214701055878894,0.5861134222731968,0.5825042724609375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_task_text,8,2.3593172754020406,0.7666504160223697,0.7677154957491439
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_task_text,16,2.854862047692926,0.9069099761354638,0.9105645754023303
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_task_text,32,3.123717644482985,0.9830071722886733,0.9872804501241854
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_mismatch_text,1,0.6220429238562448,0.2749302931016907,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_mismatch_text,2,1.0266416672409624,0.38944838499297085,0.37890625
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_mismatch_text,4,1.5165431775559082,0.528110669770702,0.52630615234375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_mismatch_text,8,2.0579256597873363,0.6813441878233184,0.6841563264897559
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_mismatch_text,16,2.606467217823911,0.8366040188942402,0.8411686960315127
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_mismatch_text,32,3.0318671330703095,0.9570096983019187,0.9611388577599514
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge,1,0.622042923856245,0.2749302931016907,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge,2,1.1421151910486897,0.4221321434737757,0.396484375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge,4,1.6302322061833872,0.5602893426911276,0.5371837615966797
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge,8,1.8869504304460976,0.6329511630179622,0.6122766820753895
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge,16,2.0077320805849013,0.6671373396572305,0.6461881364165367
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge,32,2.307059635496782,0.7518593537500844,0.734888248158905
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge_shuffled,1,0.6220429238562448,0.2749302931016907,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge_shuffled,2,1.1276410844890759,0.418035375769626,0.396484375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge_shuffled,4,1.5840318085117515,0.547212729200652,0.5331554412841797
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge_shuffled,8,1.8027730990537834,0.609125514695615,0.5982305381021433
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge_shuffled,16,1.930153820321957,0.6451794999881391,0.6331701349438175
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,clip_ridge_shuffled,32,2.270686688079577,0.741564313039294,0.7327662624817186
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,low_energy,1,0.6220429238562448,0.2749302931016907,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,low_energy,2,1.2520711530320723,0.45325420493414437,0.4375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,low_energy,4,2.0788972618137054,0.6872800140887984,0.68359375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,low_energy,8,2.800850223680955,0.8916224075837812,0.8998870849609375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,low_energy,16,3.09576690588906,0.9750959632128592,0.9899774042423815
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,low_energy,32,3.125318831453507,0.9834603740833489,0.9998995475742793
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,oracle_real_utility,1,0.6220429238562448,0.2749302931016907,0.25
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,oracle_real_utility,2,1.2844940385330559,0.46243121559443584,0.4375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,oracle_real_utility,4,2.115867115332662,0.6977440037865255,0.68359375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,oracle_real_utility,8,2.8314316479969053,0.9002782089604309,0.8998870849609375
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,oracle_real_utility,16,3.134963100896327,0.9861900991562387,0.9899774042423815
FetchReach-v4,64001,1,FetchReach-v4:eval:64001:1,oracle_real_utility,32,3.1777216397866273,0.9982925249937811,0.9998995475742793
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,random,1,0.6386847204526416,0.28319718451048254,0.25
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,random,2,0.7472024993160501,0.31331315072328936,0.28515625
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,random,4,0.7556765947449872,0.3156648904501335,0.2890472412109375
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,random,8,0.6140686098757165,0.2763656960466565,0.24779192329151556
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,random,16,0.35950482768295583,0.2057188919577959,0.17348359602501373
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,random,32,0.04361239647435847,0.11805209777161851,0.0849647342155509
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_task_text,1,0.6386847204526419,0.2831971845104826,0.25
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_task_text,2,0.5221503897563632,0.25085645654277633,0.22265625
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_task_text,4,0.24032839163195344,0.17264492417973853,0.1492767333984375
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_task_text,8,-0.029213520338167313,0.09784137402557389,0.08039718068903312
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_task_text,16,-0.22914283998454593,0.042356782482297524,0.0302779376832888
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_task_text,32,-0.34173878458892304,0.011109039495660514,0.003052560182589666
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_mismatch_text,1,0.6386847204526417,0.2831971845104826,0.25
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_mismatch_text,2,0.3109564481854624,0.1922456954738044,0.15625
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_mismatch_text,4,-0.06186242431268095,0.08878061643101186,0.0496826171875
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_mismatch_text,8,-0.23301054149171518,0.04128341396028099,0.004752064356580377
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_mismatch_text,16,-0.2808325223120145,0.028011808388382763,3.610071785228231e-05
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_mismatch_text,32,-0.3259363555949968,0.015494545931987291,1.5936145832684338e-09
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge,1,0.6386847204526417,0.2831971845104826,0.25
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge,2,1.0346933176177588,0.3930978999242878,0.369140625
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge,4,1.4575012608706508,0.5104359975786625,0.4967365264892578
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge,8,1.5672680584770493,0.540898592764685,0.5328944934317406
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge,16,1.2176361632132289,0.4438683876225547,0.43333125730312666
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge,32,0.6779277342195413,0.29408794627386364,0.27717860640061565
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge_shuffled,1,0.6386847204526417,0.28319718451048254,0.25
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge_shuffled,2,0.46089790406048947,0.2338576033687792,0.1953125
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge_shuffled,4,0.20511103386192417,0.16287136663170285,0.1202392578125
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge_shuffled,8,-0.028717076973705728,0.09797914750147144,0.05529156856937334
FetchReach-v4,64002,0,FetchReach-v4:eval:64002:0,clip_ridge_shuffled,16,-0.2002426167775657,0.05037720231359093,0.0105459901573065
