m,score_pattern,success_mask,p,auc,score_utility_corr,classification,high_n_gain,max_curve,min_curve,f1,f2,f4,f8,f16,f32,f64
8,two_tier,40,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,41,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,42,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,43,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,44,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,45,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,46,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,47,0.625,0.1,-0.7745966692414833,harms,-0.375,0.625,0.25,0.625,0.4375,0.296875,0.2529296875,0.2500114440917969,0.250000000174623,0.25
8,two_tier,48,0.25,0.8333333333333334,0.5773502691896257,helps,0.25,0.5,0.25,0.25,0.375,0.46875,0.498046875,0.49999237060546875,0.4999999998835847,0.5
8,two_tier,49,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,50,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,51,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,52,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,53,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,54,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,55,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,56,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,57,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,58,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,59,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,60,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,61,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,62,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,63,0.75,0.16666666666666666,-0.5773502691896257,harms,-0.25,0.75,0.5,0.75,0.625,0.53125,0.501953125,0.5000076293945312,0.5000000001164153,0.5
8,two_tier,64,0.125,0.7857142857142857,0.37796447300922714,helps,0.125,0.25,0.125,0.125,0.1875,0.234375,0.2490234375,0.24999618530273438,0.24999999994179234,0.25
8,two_tier,65,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,66,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,67,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,68,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,69,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,70,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,71,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,72,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,73,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,74,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,75,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,76,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,77,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,78,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,79,0.625,0.1,-0.7745966692414833,harms,-0.375,0.625,0.25,0.625,0.4375,0.296875,0.2529296875,0.2500114440917969,0.250000000174623,0.25
8,two_tier,80,0.25,0.8333333333333334,0.5773502691896257,helps,0.25,0.5,0.25,0.25,0.375,0.46875,0.498046875,0.49999237060546875,0.4999999998835847,0.5
8,two_tier,81,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,82,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,83,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,84,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,85,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,86,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,87,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,88,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,89,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,90,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,91,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,92,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,93,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,94,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,95,0.75,0.16666666666666666,-0.5773502691896257,harms,-0.25,0.75,0.5,0.75,0.625,0.53125,0.501953125,0.5000076293945312,0.5000000001164153,0.5
8,two_tier,96,0.25,0.8333333333333334,0.5773502691896257,helps,0.25,0.5,0.25,0.25,0.375,0.46875,0.498046875,0.49999237060546875,0.4999999998835847,0.5
8,two_tier,97,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,98,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,99,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,100,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,101,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,102,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,103,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,104,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,105,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,106,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,107,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,108,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,109,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,110,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,111,0.75,0.16666666666666666,-0.5773502691896257,harms,-0.25,0.75,0.5,0.75,0.625,0.53125,0.501953125,0.5000076293945312,0.5000000001164153,0.5
8,two_tier,112,0.375,0.9,0.7745966692414833,helps,0.375,0.75,0.375,0.375,0.5625,0.703125,0.7470703125,0.7499885559082031,0.749999999825377,0.75
8,two_tier,113,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,114,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,115,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,116,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,117,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,118,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,119,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,120,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,121,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,122,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,123,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,124,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,125,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,126,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,127,0.875,0.21428571428571427,-0.37796447300922714,harms,-0.125,0.875,0.75,0.875,0.8125,0.765625,0.7509765625,0.7500038146972656,0.7500000000582077,0.75
8,two_tier,128,0.125,0.7857142857142857,0.37796447300922714,helps,0.125,0.25,0.125,0.125,0.1875,0.234375,0.2490234375,0.24999618530273438,0.24999999994179234,0.25
8,two_tier,129,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,130,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,131,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,132,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,133,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,134,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,135,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,136,0.25,0.5,0.0,flat,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
8,two_tier,137,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,138,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,139,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,140,0.375,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.375,0.25,0.375,0.3125,0.265625,0.2509765625,0.2500038146972656,0.25000000005820766,0.25
8,two_tier,141,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,142,0.5,0.25,-0.4999999999999999,harms,-0.25,0.5,0.25,0.5,0.375,0.28125,0.251953125,0.25000762939453125,0.2500000001164153,0.25
8,two_tier,143,0.625,0.1,-0.7745966692414833,harms,-0.375,0.625,0.25,0.625,0.4375,0.296875,0.2529296875,0.2500114440917969,0.250000000174623,0.25
8,two_tier,144,0.25,0.8333333333333334,0.5773502691896257,helps,0.25,0.5,0.25,0.25,0.375,0.46875,0.498046875,0.49999237060546875,0.4999999998835847,0.5
8,two_tier,145,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,146,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,147,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,148,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,149,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,150,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,151,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,152,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,153,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,154,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,155,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,156,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,157,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,158,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,159,0.75,0.16666666666666666,-0.5773502691896257,harms,-0.25,0.75,0.5,0.75,0.625,0.53125,0.501953125,0.5000076293945312,0.5000000001164153,0.5
8,two_tier,160,0.25,0.8333333333333334,0.5773502691896257,helps,0.25,0.5,0.25,0.25,0.375,0.46875,0.498046875,0.49999237060546875,0.4999999998835847,0.5
8,two_tier,161,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,162,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,163,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,164,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,165,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,166,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,167,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,168,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,169,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,170,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,171,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,172,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,173,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,174,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,175,0.75,0.16666666666666666,-0.5773502691896257,harms,-0.25,0.75,0.5,0.75,0.625,0.53125,0.501953125,0.5000076293945312,0.5000000001164153,0.5
8,two_tier,176,0.375,0.9,0.7745966692414833,helps,0.375,0.75,0.375,0.375,0.5625,0.703125,0.7470703125,0.7499885559082031,0.749999999825377,0.75
8,two_tier,177,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,178,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,179,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,180,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,181,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,182,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,183,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,184,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,185,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,186,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,187,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,188,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
8,two_tier,189,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,190,0.75,0.5,0.0,flat,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,two_tier,191,0.875,0.21428571428571427,-0.37796447300922714,harms,-0.125,0.875,0.75,0.875,0.8125,0.765625,0.7509765625,0.7500038146972656,0.7500000000582077,0.75
8,two_tier,192,0.25,0.8333333333333334,0.5773502691896257,helps,0.25,0.5,0.25,0.25,0.375,0.46875,0.498046875,0.49999237060546875,0.4999999998835847,0.5
8,two_tier,193,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,194,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,195,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,196,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,197,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,198,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,199,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,200,0.375,0.6333333333333333,0.2581988897471611,helps,0.125,0.5,0.375,0.375,0.4375,0.484375,0.4990234375,0.4999961853027344,0.49999999994179234,0.5
8,two_tier,201,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,202,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,203,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,204,0.5,0.5,0.0,flat,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,two_tier,205,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,206,0.625,0.36666666666666664,-0.2581988897471611,harms,-0.125,0.625,0.5,0.625,0.5625,0.515625,0.5009765625,0.5000038146972656,0.5000000000582077,0.5
8,two_tier,207,0.75,0.16666666666666666,-0.5773502691896257,harms,-0.25,0.75,0.5,0.75,0.625,0.53125,0.501953125,0.5000076293945312,0.5000000001164153,0.5
8,two_tier,208,0.375,0.9,0.7745966692414833,helps,0.375,0.75,0.375,0.375,0.5625,0.703125,0.7470703125,0.7499885559082031,0.749999999825377,0.75
8,two_tier,209,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,210,0.5,0.75,0.4999999999999999,helps,0.25,0.75,0.5,0.5,0.625,0.71875,0.748046875,0.7499923706054688,0.7499999998835847,0.75
8,two_tier,211,0.625,0.6333333333333333,0.2581988897471611,helps,0.125,0.75,0.625,0.625,0.6875,0.734375,0.7490234375,0.7499961853027344,0.7499999999417923,0.75
