pool_id,family,budget,strategy,rollouts_used,labels_used,cpu_units,selected_utility,regret_vs_oracle
heldout_hidden_flip_20000,hidden_flip,8,conservative_stop_block,1,2,9,0.49874910756025137,0.1406122774949039
heldout_hidden_flip_20000,hidden_flip,8,oracle_upper_bound,6,0,6,0.6393613850551553,0.0
heldout_hidden_flip_20000,hidden_flip,16,blind_more_rollouts,12,4,28,0.6592891854903361,0.013521085290828516
heldout_hidden_flip_20000,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.49673617698176864,0.17607409379939598
heldout_hidden_flip_20000,hidden_flip,16,calibrated_lcb,12,4,28,0.6612906620949366,0.011519608686228033
heldout_hidden_flip_20000,hidden_flip,16,conservative_stop_block,1,4,17,0.49673617698176864,0.17607409379939598
heldout_hidden_flip_20000,hidden_flip,16,oracle_upper_bound,12,0,12,0.6728102707811646,0.0
heldout_hidden_flip_20000,hidden_flip,32,blind_more_rollouts,24,8,56,0.6797261959181206,0.02236816694240229
heldout_hidden_flip_20000,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.5036821490233133,0.19841221383720953
heldout_hidden_flip_20000,hidden_flip,32,calibrated_lcb,24,8,56,0.6829913604429569,0.019103002417565906
heldout_hidden_flip_20000,hidden_flip,32,conservative_stop_block,1,8,33,0.5036821490233133,0.19841221383720953
heldout_hidden_flip_20000,hidden_flip,32,oracle_upper_bound,24,0,24,0.7020943628605228,0.0
heldout_hidden_flip_20000,hidden_flip,64,blind_more_rollouts,48,16,112,0.6891544300148975,0.03514498405946187
heldout_hidden_flip_20000,hidden_flip,64,audit_fewer_rollouts,48,16,112,0.7111863993749268,0.013113014699432601
heldout_hidden_flip_20000,hidden_flip,64,calibrated_lcb,48,16,112,0.6960588944213115,0.028240519653047857
heldout_hidden_flip_20000,hidden_flip,64,conservative_stop_block,48,16,112,0.6891544300148975,0.03514498405946187
heldout_hidden_flip_20000,hidden_flip,64,oracle_upper_bound,48,0,48,0.7242994140743594,0.0
heldout_hidden_flip_20001,hidden_flip,8,blind_more_rollouts,6,2,14,0.3698241185795064,0.28854806743575884
heldout_hidden_flip_20001,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.5079351032276778,0.1504370827875875
heldout_hidden_flip_20001,hidden_flip,8,calibrated_lcb,6,2,14,0.3725088084042434,0.2858633776110219
heldout_hidden_flip_20001,hidden_flip,8,conservative_stop_block,1,2,9,0.5079351032276778,0.1504370827875875
heldout_hidden_flip_20001,hidden_flip,8,oracle_upper_bound,6,0,6,0.6583721860152653,0.0
heldout_hidden_flip_20001,hidden_flip,16,blind_more_rollouts,12,4,28,0.3439975520755427,0.3500095052223344
heldout_hidden_flip_20001,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.5112154698976267,0.18279158740025048
heldout_hidden_flip_20001,hidden_flip,16,calibrated_lcb,12,4,28,0.6759535440521875,0.0180535132456896
heldout_hidden_flip_20001,hidden_flip,16,conservative_stop_block,1,4,17,0.5112154698976267,0.18279158740025048
heldout_hidden_flip_20001,hidden_flip,16,oracle_upper_bound,12,0,12,0.6940070572978772,0.0
heldout_hidden_flip_20001,hidden_flip,32,blind_more_rollouts,24,8,56,0.32969616779231947,0.37874640083871547
heldout_hidden_flip_20001,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.5093390320294993,0.19910353660153568
heldout_hidden_flip_20001,hidden_flip,32,calibrated_lcb,24,8,56,0.6799955936630748,0.028446974967960115
heldout_hidden_flip_20001,hidden_flip,32,conservative_stop_block,1,8,33,0.5093390320294993,0.19910353660153568
heldout_hidden_flip_20001,hidden_flip,32,oracle_upper_bound,24,0,24,0.7084425686310349,0.0
heldout_hidden_flip_20001,hidden_flip,64,blind_more_rollouts,48,16,112,0.31696192638280185,0.4126857756625575
heldout_hidden_flip_20001,hidden_flip,64,audit_fewer_rollouts,1,16,65,0.5097792845527408,0.21986841749261854
heldout_hidden_flip_20001,hidden_flip,64,calibrated_lcb,48,16,112,0.6714108054613739,0.058236896583985454
heldout_hidden_flip_20001,hidden_flip,64,conservative_stop_block,1,16,65,0.5097792845527408,0.21986841749261854
heldout_hidden_flip_20001,hidden_flip,64,oracle_upper_bound,48,0,48,0.7296477020453593,0.0
heldout_hidden_flip_20002,hidden_flip,8,blind_more_rollouts,6,2,14,0.63950237927085,0.0072087796930634385
heldout_hidden_flip_20002,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.4980290313229588,0.14868212764095462
heldout_hidden_flip_20002,hidden_flip,8,calibrated_lcb,6,2,14,0.6370910738827928,0.009620085081120555
heldout_hidden_flip_20002,hidden_flip,8,conservative_stop_block,1,2,9,0.4980290313229588,0.14868212764095462
heldout_hidden_flip_20002,hidden_flip,8,oracle_upper_bound,6,0,6,0.6467111589639134,0.0
heldout_hidden_flip_20002,hidden_flip,16,blind_more_rollouts,12,4,28,0.6681621419570248,0.011032379826832583
heldout_hidden_flip_20002,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.49818057324025145,0.18101394854360597
heldout_hidden_flip_20002,hidden_flip,16,calibrated_lcb,12,4,28,0.6693355312371928,0.009858990546664614
heldout_hidden_flip_20002,hidden_flip,16,conservative_stop_block,1,4,17,0.49818057324025145,0.18101394854360597
heldout_hidden_flip_20002,hidden_flip,16,oracle_upper_bound,12,0,12,0.6791945217838574,0.0
heldout_hidden_flip_20002,hidden_flip,32,blind_more_rollouts,24,8,56,0.6841090960652805,0.016689849901637133
heldout_hidden_flip_20002,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.49960685848733194,0.20119208747958567
heldout_hidden_flip_20002,hidden_flip,32,calibrated_lcb,24,8,56,0.6879090016450186,0.01288994432189905
heldout_hidden_flip_20002,hidden_flip,32,conservative_stop_block,1,8,33,0.49960685848733194,0.20119208747958567
heldout_hidden_flip_20002,hidden_flip,32,oracle_upper_bound,24,0,24,0.7007989459669176,0.0
heldout_hidden_flip_20002,hidden_flip,64,blind_more_rollouts,48,16,112,0.6983753229255382,0.0163388818372473
heldout_hidden_flip_20002,hidden_flip,64,audit_fewer_rollouts,48,16,112,0.6903439115314147,0.024370293231370743
heldout_hidden_flip_20002,hidden_flip,64,calibrated_lcb,48,16,112,0.695878267578565,0.018835937184220497
heldout_hidden_flip_20002,hidden_flip,64,conservative_stop_block,48,16,112,0.6983753229255382,0.0163388818372473
heldout_hidden_flip_20002,hidden_flip,64,oracle_upper_bound,48,0,48,0.7147142047627855,0.0
heldout_hidden_flip_20003,hidden_flip,8,blind_more_rollouts,6,2,14,0.35742261205448894,0.28752966056441226
heldout_hidden_flip_20003,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.4981843398728088,0.1467679327460924
heldout_hidden_flip_20003,hidden_flip,8,calibrated_lcb,6,2,14,0.35899661068938066,0.28595566192952054
heldout_hidden_flip_20003,hidden_flip,8,conservative_stop_block,1,2,9,0.4981843398728088,0.1467679327460924
heldout_hidden_flip_20003,hidden_flip,8,oracle_upper_bound,6,0,6,0.6449522726189012,0.0
heldout_hidden_flip_20003,hidden_flip,16,blind_more_rollouts,12,4,28,0.3291749529960992,0.3476041300531255
heldout_hidden_flip_20003,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.49871777554499697,0.17806130750422777
heldout_hidden_flip_20003,hidden_flip,16,calibrated_lcb,12,4,28,0.6597695008908033,0.01700958215842141
heldout_hidden_flip_20003,hidden_flip,16,conservative_stop_block,1,4,17,0.49871777554499697,0.17806130750422777
heldout_hidden_flip_20003,hidden_flip,16,oracle_upper_bound,12,0,12,0.6767790830492247,0.0
heldout_hidden_flip_20003,hidden_flip,32,blind_more_rollouts,24,8,56,0.31579772141520634,0.375878369379665
heldout_hidden_flip_20003,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.4975741789859347,0.19410191180893666
heldout_hidden_flip_20003,hidden_flip,32,calibrated_lcb,24,8,56,0.6674086413925839,0.024267449402287422
heldout_hidden_flip_20003,hidden_flip,32,conservative_stop_block,1,8,33,0.4975741789859347,0.19410191180893666
heldout_hidden_flip_20003,hidden_flip,32,oracle_upper_bound,24,0,24,0.6916760907948714,0.0
heldout_hidden_flip_20003,hidden_flip,64,blind_more_rollouts,48,16,112,0.31250795225150874,0.4124300074154984
heldout_hidden_flip_20003,hidden_flip,64,audit_fewer_rollouts,1,16,65,0.5005756094613335,0.22436235020567363
heldout_hidden_flip_20003,hidden_flip,64,calibrated_lcb,48,16,112,0.684679438143951,0.04025852152305609
heldout_hidden_flip_20003,hidden_flip,64,conservative_stop_block,1,16,65,0.5005756094613335,0.22436235020567363
heldout_hidden_flip_20003,hidden_flip,64,oracle_upper_bound,48,0,48,0.7249379596670071,0.0
heldout_hidden_flip_20004,hidden_flip,8,blind_more_rollouts,6,2,14,0.6424982457454814,0.006218387648642576
heldout_hidden_flip_20004,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.5021161131218519,0.1466005202722721
heldout_hidden_flip_20004,hidden_flip,8,calibrated_lcb,6,2,14,0.6401483491289897,0.00856828426513434
heldout_hidden_flip_20004,hidden_flip,8,conservative_stop_block,1,2,9,0.5021161131218519,0.1466005202722721
heldout_hidden_flip_20004,hidden_flip,8,oracle_upper_bound,6,0,6,0.648716633394124,0.0
heldout_hidden_flip_20004,hidden_flip,16,blind_more_rollouts,12,4,28,0.669764565075781,0.011795115857309857
heldout_hidden_flip_20004,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.5006481007427435,0.18091158019034737
heldout_hidden_flip_20004,hidden_flip,16,calibrated_lcb,12,4,28,0.6705955987477572,0.010964082185333623
heldout_hidden_flip_20004,hidden_flip,16,conservative_stop_block,1,4,17,0.5006481007427435,0.18091158019034737
heldout_hidden_flip_20004,hidden_flip,16,oracle_upper_bound,12,0,12,0.6815596809330908,0.0
heldout_hidden_flip_20004,hidden_flip,32,blind_more_rollouts,24,8,56,0.6804617512353316,0.023936293054489077
heldout_hidden_flip_20004,hidden_flip,32,audit_fewer_rollouts,24,8,56,0.6804082277339276,0.02398981655589305
heldout_hidden_flip_20004,hidden_flip,32,calibrated_lcb,24,8,56,0.6822410003834332,0.022157043906387508
heldout_hidden_flip_20004,hidden_flip,32,conservative_stop_block,24,8,56,0.6804617512353316,0.023936293054489077
heldout_hidden_flip_20004,hidden_flip,32,oracle_upper_bound,24,0,24,0.7043980442898207,0.0
heldout_hidden_flip_20004,hidden_flip,64,blind_more_rollouts,48,16,112,0.700653978828096,0.021908963256017988
heldout_hidden_flip_20004,hidden_flip,64,audit_fewer_rollouts,48,16,112,0.6878260859257747,0.034736856158339324
heldout_hidden_flip_20004,hidden_flip,64,calibrated_lcb,48,16,112,0.7098124252163727,0.012750516867741313
heldout_hidden_flip_20004,hidden_flip,64,conservative_stop_block,48,16,112,0.700653978828096,0.021908963256017988
heldout_hidden_flip_20004,hidden_flip,64,oracle_upper_bound,48,0,48,0.722562942084114,0.0
heldout_hidden_flip_20005,hidden_flip,8,blind_more_rollouts,6,2,14,0.3595393801253825,0.2823526414377823
heldout_hidden_flip_20005,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.4981385184389179,0.14375350312424695
heldout_hidden_flip_20005,hidden_flip,8,calibrated_lcb,6,2,14,0.3585560689030266,0.2833359526601382
heldout_hidden_flip_20005,hidden_flip,8,conservative_stop_block,1,2,9,0.4981385184389179,0.14375350312424695
heldout_hidden_flip_20005,hidden_flip,8,oracle_upper_bound,6,0,6,0.6418920215631648,0.0
heldout_hidden_flip_20005,hidden_flip,16,blind_more_rollouts,12,4,28,0.33362016871186256,0.3400413557119601
heldout_hidden_flip_20005,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.5021139871851285,0.1715475372386942
heldout_hidden_flip_20005,hidden_flip,16,calibrated_lcb,12,4,28,0.6594208221313307,0.014240702292491969
heldout_hidden_flip_20005,hidden_flip,16,conservative_stop_block,1,4,17,0.5021139871851285,0.1715475372386942
heldout_hidden_flip_20005,hidden_flip,16,oracle_upper_bound,12,0,12,0.6736615244238227,0.0
heldout_hidden_flip_20005,hidden_flip,32,blind_more_rollouts,24,8,56,0.32125232402500276,0.37600062490126335
heldout_hidden_flip_20005,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.499943764631682,0.1973091842945841
heldout_hidden_flip_20005,hidden_flip,32,calibrated_lcb,24,8,56,0.6763202718376539,0.02093267708861224
heldout_hidden_flip_20005,hidden_flip,32,conservative_stop_block,1,8,33,0.499943764631682,0.1973091842945841
heldout_hidden_flip_20005,hidden_flip,32,oracle_upper_bound,24,0,24,0.6972529489262661,0.0
heldout_hidden_flip_20005,hidden_flip,64,blind_more_rollouts,48,16,112,0.3223576242302159,0.3943801194626369
heldout_hidden_flip_20005,hidden_flip,64,audit_fewer_rollouts,1,16,65,0.5061041597013319,0.21063358399152088
heldout_hidden_flip_20005,hidden_flip,64,calibrated_lcb,48,16,112,0.6836812727964554,0.033056470896397405
heldout_hidden_flip_20005,hidden_flip,64,conservative_stop_block,1,16,65,0.5061041597013319,0.21063358399152088
heldout_hidden_flip_20005,hidden_flip,64,oracle_upper_bound,48,0,48,0.7167377436928528,0.0
heldout_hidden_flip_20006,hidden_flip,8,blind_more_rollouts,6,2,14,0.6383632414875113,0.0065728436916029365
heldout_hidden_flip_20006,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.5050891743093894,0.1398469108697249
heldout_hidden_flip_20006,hidden_flip,8,calibrated_lcb,6,2,14,0.6346833200663858,0.010252765112728435
heldout_hidden_flip_20006,hidden_flip,8,conservative_stop_block,1,2,9,0.5050891743093894,0.1398469108697249
heldout_hidden_flip_20006,hidden_flip,8,oracle_upper_bound,6,0,6,0.6449360851791143,0.0
heldout_hidden_flip_20006,hidden_flip,16,blind_more_rollouts,12,4,28,0.6683504028316439,0.009875869403762505
heldout_hidden_flip_20006,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.5056471527019116,0.1725791195334948
heldout_hidden_flip_20006,hidden_flip,16,calibrated_lcb,12,4,28,0.6684991488245224,0.009727123410883998
heldout_hidden_flip_20006,hidden_flip,16,conservative_stop_block,1,4,17,0.5056471527019116,0.1725791195334948
heldout_hidden_flip_20006,hidden_flip,16,oracle_upper_bound,12,0,12,0.6782262722354064,0.0
heldout_hidden_flip_20006,hidden_flip,32,blind_more_rollouts,24,8,56,0.6908389053795386,0.012959308765182476
heldout_hidden_flip_20006,hidden_flip,32,audit_fewer_rollouts,24,8,56,0.6795987867001987,0.024199427444522414
heldout_hidden_flip_20006,hidden_flip,32,calibrated_lcb,24,8,56,0.6923870723809873,0.011411141763733812
heldout_hidden_flip_20006,hidden_flip,32,conservative_stop_block,24,8,56,0.6908389053795386,0.012959308765182476
heldout_hidden_flip_20006,hidden_flip,32,oracle_upper_bound,24,0,24,0.7037982141447211,0.0
heldout_hidden_flip_20006,hidden_flip,64,blind_more_rollouts,48,16,112,0.7033564623680075,0.018460316015344036
heldout_hidden_flip_20006,hidden_flip,64,audit_fewer_rollouts,48,16,112,0.6872297212196163,0.034587057163735224
heldout_hidden_flip_20006,hidden_flip,64,calibrated_lcb,48,16,112,0.7055235651125246,0.016293213270827
heldout_hidden_flip_20006,hidden_flip,64,conservative_stop_block,48,16,112,0.7033564623680075,0.018460316015344036
heldout_hidden_flip_20006,hidden_flip,64,oracle_upper_bound,48,0,48,0.7218167783833516,0.0
heldout_hidden_flip_20007,hidden_flip,8,blind_more_rollouts,6,2,14,0.36975232297834887,0.2718350378522734
heldout_hidden_flip_20007,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.5019141461338541,0.1396732146967682
heldout_hidden_flip_20007,hidden_flip,8,calibrated_lcb,6,2,14,0.37083711062094865,0.27075025020967364
heldout_hidden_flip_20007,hidden_flip,8,conservative_stop_block,1,2,9,0.5019141461338541,0.1396732146967682
heldout_hidden_flip_20007,hidden_flip,8,oracle_upper_bound,6,0,6,0.6415873608306223,0.0
heldout_hidden_flip_20007,hidden_flip,16,blind_more_rollouts,12,4,28,0.3476523441373051,0.32356044510836807
heldout_hidden_flip_20007,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.5023381388972425,0.16887465034843063
heldout_hidden_flip_20007,hidden_flip,16,calibrated_lcb,12,4,28,0.6573881579005716,0.01382463134510159
heldout_hidden_flip_20007,hidden_flip,16,conservative_stop_block,1,4,17,0.5023381388972425,0.16887465034843063
heldout_hidden_flip_20007,hidden_flip,16,oracle_upper_bound,12,0,12,0.6712127892456732,0.0
heldout_hidden_flip_20007,hidden_flip,32,blind_more_rollouts,24,8,56,0.33681290256602325,0.35508928717857746
heldout_hidden_flip_20007,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.5020707114424188,0.18983147830218194
heldout_hidden_flip_20007,hidden_flip,32,calibrated_lcb,24,8,56,0.6700787066604919,0.021823483084108863
heldout_hidden_flip_20007,hidden_flip,32,conservative_stop_block,1,8,33,0.5020707114424188,0.18983147830218194
heldout_hidden_flip_20007,hidden_flip,32,oracle_upper_bound,24,0,24,0.6919021897446007,0.0
heldout_hidden_flip_20007,hidden_flip,64,blind_more_rollouts,48,16,112,0.34328754491548574,0.3616171495443936
heldout_hidden_flip_20007,hidden_flip,64,audit_fewer_rollouts,1,16,65,0.5007458664728281,0.2041588279870512
heldout_hidden_flip_20007,hidden_flip,64,calibrated_lcb,48,16,112,0.6770528794633255,0.02785181499655387
heldout_hidden_flip_20007,hidden_flip,64,conservative_stop_block,1,16,65,0.5007458664728281,0.2041588279870512
heldout_hidden_flip_20007,hidden_flip,64,oracle_upper_bound,48,0,48,0.7049046944598794,0.0
heldout_hidden_flip_20008,hidden_flip,8,blind_more_rollouts,6,2,14,0.6306332414317561,0.006263947308831286
heldout_hidden_flip_20008,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.5012678137846066,0.13562937495598082
heldout_hidden_flip_20008,hidden_flip,8,calibrated_lcb,6,2,14,0.6299426396866581,0.0069545490539293375
heldout_hidden_flip_20008,hidden_flip,8,conservative_stop_block,1,2,9,0.5012678137846066,0.13562937495598082
heldout_hidden_flip_20008,hidden_flip,8,oracle_upper_bound,6,0,6,0.6368971887405874,0.0
heldout_hidden_flip_20008,hidden_flip,16,blind_more_rollouts,12,4,28,0.6505900967615951,0.010593841920708447
heldout_hidden_flip_20008,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.4996334552946542,0.16155048338764932
heldout_hidden_flip_20008,hidden_flip,16,calibrated_lcb,12,4,28,0.64890709007821,0.012276848604093504
heldout_hidden_flip_20008,hidden_flip,16,conservative_stop_block,1,4,17,0.4996334552946542,0.16155048338764932
heldout_hidden_flip_20008,hidden_flip,16,oracle_upper_bound,12,0,12,0.6611839386823035,0.0
heldout_hidden_flip_20008,hidden_flip,32,blind_more_rollouts,24,8,56,0.6679432130725592,0.015411208620657035
heldout_hidden_flip_20008,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.5051245505205667,0.17822987117264955
heldout_hidden_flip_20008,hidden_flip,32,calibrated_lcb,24,8,56,0.6621334353906411,0.021220986302575184
heldout_hidden_flip_20008,hidden_flip,32,conservative_stop_block,1,8,33,0.5051245505205667,0.17822987117264955
heldout_hidden_flip_20008,hidden_flip,32,oracle_upper_bound,24,0,24,0.6833544216932163,0.0
heldout_hidden_flip_20008,hidden_flip,64,blind_more_rollouts,48,16,112,0.6741364803055576,0.022895015757773196
heldout_hidden_flip_20008,hidden_flip,64,audit_fewer_rollouts,48,16,112,0.6664713347413829,0.030560161321947943
heldout_hidden_flip_20008,hidden_flip,64,calibrated_lcb,48,16,112,0.6698225545875035,0.02720894147582731
heldout_hidden_flip_20008,hidden_flip,64,conservative_stop_block,48,16,112,0.6741364803055576,0.022895015757773196
heldout_hidden_flip_20008,hidden_flip,64,oracle_upper_bound,48,0,48,0.6970314960633308,0.0
heldout_hidden_flip_20009,hidden_flip,8,blind_more_rollouts,6,2,14,0.3578134188422623,0.28717456655773604
heldout_hidden_flip_20009,hidden_flip,8,audit_fewer_rollouts,1,2,9,0.4989614681786457,0.14602651722135268
heldout_hidden_flip_20009,hidden_flip,8,calibrated_lcb,6,2,14,0.35886321700871077,0.2861247683912876
heldout_hidden_flip_20009,hidden_flip,8,conservative_stop_block,1,2,9,0.4989614681786457,0.14602651722135268
heldout_hidden_flip_20009,hidden_flip,8,oracle_upper_bound,6,0,6,0.6449879853999984,0.0
heldout_hidden_flip_20009,hidden_flip,16,blind_more_rollouts,12,4,28,0.3338710632584693,0.3395311161289621
heldout_hidden_flip_20009,hidden_flip,16,audit_fewer_rollouts,1,4,17,0.4961830392494519,0.17721914013797951
heldout_hidden_flip_20009,hidden_flip,16,calibrated_lcb,12,4,28,0.6586211859736322,0.014780993413799237
heldout_hidden_flip_20009,hidden_flip,16,conservative_stop_block,1,4,17,0.4961830392494519,0.17721914013797951
heldout_hidden_flip_20009,hidden_flip,16,oracle_upper_bound,12,0,12,0.6734021793874314,0.0
heldout_hidden_flip_20009,hidden_flip,32,blind_more_rollouts,24,8,56,0.32670894425602065,0.3686159298658617
heldout_hidden_flip_20009,hidden_flip,32,audit_fewer_rollouts,1,8,33,0.49755748662717847,0.1977673874947039
heldout_hidden_flip_20009,hidden_flip,32,calibrated_lcb,24,8,56,0.6691051099981926,0.02621976412368976
heldout_hidden_flip_20009,hidden_flip,32,conservative_stop_block,1,8,33,0.49755748662717847,0.1977673874947039
heldout_hidden_flip_20009,hidden_flip,32,oracle_upper_bound,24,0,24,0.6953248741218824,0.0
heldout_hidden_flip_20009,hidden_flip,64,blind_more_rollouts,48,16,112,0.3304935155992809,0.3750685330125432
heldout_hidden_flip_20009,hidden_flip,64,audit_fewer_rollouts,1,16,65,0.4933797001402733,0.21218234847155082
heldout_hidden_flip_20009,hidden_flip,64,calibrated_lcb,48,16,112,0.6604256730512479,0.04513637556057626
heldout_hidden_flip_20009,hidden_flip,64,conservative_stop_block,1,16,65,0.4933797001402733,0.21218234847155082
heldout_hidden_flip_20009,hidden_flip,64,oracle_upper_bound,48,0,48,0.7055620486118241,0.0
