mismatch,horizon,pool_size,scorer,N,normalized_real_utility,delta_value,delta_per_rollout,rollout_steps_proxy,wall_clock_seconds_proxy
severe,12,32,oracle_real_utility,32,0.9885738938468498,0.02848676634413582,0.0017804228965084888,384.0,0.030362890000105835
severe,12,32,oracle_real_utility,64,0.9977669859052639,0.009193092058414282,0.0002872841268254463,768.0,0.06072578000021167
severe,12,32,oracle_real_utility,128,0.9997867771846194,0.002019791279355415,3.155923873992836e-05,1536.0,0.12145156000042334
severe,12,32,predicted_utility,1,0.46826537349315833,0.0,0.0,12.0,0.0009488403125033074
severe,12,32,predicted_utility,2,0.4094948309641467,-0.05877054252901174,-0.05877054252901174,24.0,0.0018976806250066147
severe,12,32,predicted_utility,4,0.3281000008946524,-0.08139483006949423,-0.040697415034747116,48.0,0.0037953612500132294
severe,12,32,predicted_utility,8,0.2583299993867981,-0.0697700015078543,-0.017442500376963575,96.0,0.007590722500026459
severe,12,32,predicted_utility,16,0.22158851521830364,-0.03674148416849447,-0.004592685521061809,192.0,0.015181445000052918
severe,12,32,predicted_utility,32,0.2070651817188757,-0.014523333499427924,-0.0009077083437142452,384.0,0.030362890000105835
severe,12,32,predicted_utility,64,0.20059745712487417,-0.006467724594001527,-0.00020211639356254772,768.0,0.06072578000021167
severe,12,32,predicted_utility,128,0.19836607527549144,-0.002231381849382754,-3.486534139660553e-05,1536.0,0.12145156000042334
severe,12,32,random_score,1,0.46826537349315844,0.0,0.0,12.0,0.0009488403125033074
severe,12,32,random_score,2,0.46808700498312766,-0.00017836851003072,-0.00017836851003072,24.0,0.0018976806250066147
severe,12,32,random_score,4,0.4581079985638574,-0.009979006419270204,-0.004989503209635102,48.0,0.0037953612500132294
severe,12,32,random_score,8,0.44545312255661085,-0.012654876007246624,-0.003163719001811656,96.0,0.007590722500026459
severe,12,32,random_score,16,0.44110698119733954,-0.004346141359271293,-0.0005432676699089116,192.0,0.015181445000052918
severe,12,32,random_score,32,0.44960552843755786,0.008498547240218262,0.0005311592025136414,384.0,0.030362890000105835
severe,12,32,random_score,64,0.4559223885172049,0.0063168600796471045,0.00019740187748897202,768.0,0.06072578000021167
severe,12,32,random_score,128,0.4563751558387382,0.00045276732153333096,7.074489398958296e-06,1536.0,0.12145156000042334
severe,12,32,uncertainty_penalized,1,0.46826537349315833,0.0,0.0,12.0,0.0009488403125033074
severe,12,32,uncertainty_penalized,2,0.41019993635767704,-0.05806543713548131,-0.05806543713548131,24.0,0.0018976806250066147
severe,12,32,uncertainty_penalized,4,0.32987148658483334,-0.08032844977284369,-0.040164224886421844,48.0,0.0037953612500132294
severe,12,32,uncertainty_penalized,8,0.2605427171601463,-0.06932876942468699,-0.017332192356171748,96.0,0.007590722500026459
severe,12,32,uncertainty_penalized,16,0.2229848124327917,-0.03755790472735468,-0.004694738090919335,192.0,0.015181445000052918
severe,12,32,uncertainty_penalized,32,0.20730511069381655,-0.015679701738975132,-0.0009799813586859457,384.0,0.030362890000105835
severe,12,32,uncertainty_penalized,64,0.20012289055356303,-0.007182220140253523,-0.0002244443793829226,768.0,0.06072578000021167
severe,12,32,uncertainty_penalized,128,0.19757345815125577,-0.002549432402307268,-3.9834881286051065e-05,1536.0,0.12145156000042334
severe,12,64,oracle_real_utility,1,0.4882088311769004,0.0,0.0,12.0,0.0009557274609505839
severe,12,64,oracle_real_utility,2,0.6473965916114024,0.159187760434502,0.159187760434502,24.0,0.0019114549219011677
severe,12,64,oracle_real_utility,4,0.7932949378173779,0.14589834620597555,0.07294917310298778,48.0,0.0038229098438023355
severe,12,64,oracle_real_utility,8,0.9021438240755941,0.10884888625821627,0.02721222156455407,96.0,0.007645819687604671
severe,12,64,oracle_real_utility,16,0.9620438216470921,0.05989999757149794,0.007487499696437243,192.0,0.015291639375209342
severe,12,64,oracle_real_utility,32,0.9876102981128195,0.02556647646572736,0.00159790477910796,384.0,0.030583278750418684
severe,12,64,oracle_real_utility,64,0.996168880315817,0.008558582202997555,0.0002674556938436736,768.0,0.06116655750083737
severe,12,64,oracle_real_utility,128,0.9989371444898787,0.0027682641740615355,4.325412771971149e-05,1536.0,0.12233311500167474
severe,12,64,predicted_utility,1,0.4882088311769004,0.0,0.0,12.0,0.0009557274609505839
severe,12,64,predicted_utility,2,0.43071341077731173,-0.05749542039958864,-0.05749542039958864,24.0,0.0019114549219011677
severe,12,64,predicted_utility,4,0.3495152659792349,-0.08119814479807683,-0.04059907239903841,48.0,0.0038229098438023355
severe,12,64,predicted_utility,8,0.28063621654868237,-0.06887904943055251,-0.017219762357638127,96.0,0.007645819687604671
severe,12,64,predicted_utility,16,0.24599652285925222,-0.03463969368943017,-0.0043299617111787715,192.0,0.015291639375209342
severe,12,64,predicted_utility,32,0.23254327362700938,-0.013453249232242795,-0.0008408280770151747,384.0,0.030583278750418684
severe,12,64,predicted_utility,64,0.22586095795852254,-0.006682315668486848,-0.000208822364640214,768.0,0.06116655750083737
severe,12,64,predicted_utility,128,0.22270739096906925,-0.003153566989453304,-4.9274484210207875e-05,1536.0,0.12233311500167474
severe,12,64,random_score,1,0.4882088311769003,0.0,0.0,12.0,0.0009557274609505839
severe,12,64,random_score,2,0.48574121189338937,-0.002467619283510998,-0.002467619283510998,24.0,0.0019114549219011677
severe,12,64,random_score,4,0.48170416808141103,-0.004037043811978303,-0.0020185219059891514,48.0,0.0038229098438023355
severe,12,64,random_score,8,0.4783685353418483,-0.003335632739562718,-0.0008339081848906795,96.0,0.007645819687604671
severe,12,64,random_score,16,0.48077766081310225,0.002409125471253886,0.00030114068390673575,192.0,0.015291639375209342
severe,12,64,random_score,32,0.4894363988659167,0.008658738052814493,0.0005411711283009058,384.0,0.030583278750418684
severe,12,64,random_score,64,0.49668321353435674,0.007246814668440011,0.00022646295838875033,768.0,0.06116655750083737
severe,12,64,random_score,128,0.5001391995730924,0.00345598603873573,5.3999781855245784e-05,1536.0,0.12233311500167474
severe,12,64,uncertainty_penalized,1,0.4882088311769004,0.0,0.0,12.0,0.0009557274609505839
severe,12,64,uncertainty_penalized,2,0.431487729394632,-0.056721101782268336,-0.056721101782268336,24.0,0.0019114549219011677
severe,12,64,uncertainty_penalized,4,0.3515925198901117,-0.07989520950452031,-0.039947604752260155,48.0,0.0038229098438023355
severe,12,64,uncertainty_penalized,8,0.2833197884480446,-0.0682727314420671,-0.017068182860516774,96.0,0.007645819687604671
severe,12,64,uncertainty_penalized,16,0.24783869932845448,-0.03548108911959014,-0.004435136139948767,192.0,0.015291639375209342
severe,12,64,uncertainty_penalized,32,0.23291475575021053,-0.014923943578243948,-0.0009327464736402467,384.0,0.030583278750418684
severe,12,64,uncertainty_penalized,64,0.2245901968441785,-0.008324558906032028,-0.0002601424658135009,768.0,0.06116655750083737
severe,12,64,uncertainty_penalized,128,0.22021150830359199,-0.004378688540586494,-6.841700844666397e-05,1536.0,0.12233311500167474
severe,12,128,oracle_real_utility,1,0.5107089485846363,0.0,0.0,12.0,0.0008730623242172442
severe,12,128,oracle_real_utility,2,0.6660259775271269,0.15531702894249053,0.15531702894249053,24.0,0.0017461246484344883
severe,12,128,oracle_real_utility,4,0.8084200625641567,0.14239408503702972,0.07119704251851486,48.0,0.0034922492968689767
severe,12,128,oracle_real_utility,8,0.9130083019350084,0.10458823937085174,0.026147059842712934,96.0,0.006984498593737953
severe,12,128,oracle_real_utility,16,0.9669153982118,0.053907096276791674,0.006738387034598959,192.0,0.013968997187475907
severe,12,128,oracle_real_utility,32,0.987455019014656,0.020539620802856158,0.0012837263001785099,384.0,0.027937994374951813
severe,12,128,oracle_real_utility,64,0.9946906305333825,0.007235611518726359,0.00022611285996019872,768.0,0.05587598874990363
severe,12,128,oracle_real_utility,128,0.9978038194822755,0.0031131889488931,4.864357732645469e-05,1536.0,0.11175197749980725
severe,12,128,predicted_utility,1,0.5107089485846362,0.0,0.0,12.0,0.0008730623242172442
severe,12,128,predicted_utility,2,0.4540950155096466,-0.05661393307498971,-0.05661393307498971,24.0,0.0017461246484344883
severe,12,128,predicted_utility,4,0.37436848271871426,-0.07972653279093227,-0.03986326639546613,48.0,0.0034922492968689767
severe,12,128,predicted_utility,8,0.30772446414610255,-0.06664401857261172,-0.01666100464315293,96.0,0.006984498593737953
severe,12,128,predicted_utility,16,0.27563946312416454,-0.03208500102193802,-0.004010625127742253,192.0,0.013968997187475907
severe,12,128,predicted_utility,32,0.26410493873556967,-0.011534524388594878,-0.0007209077742871799,384.0,0.027937994374951813
severe,12,128,predicted_utility,64,0.25817473469206903,-0.0059302040435006325,-0.00018531887635939476,768.0,0.05587598874990363
severe,12,128,predicted_utility,128,0.255295887819061,-0.0028788468730080626,-4.498198239075098e-05,1536.0,0.11175197749980725
severe,12,128,random_score,1,0.5107089485846363,0.0,0.0,12.0,0.0008730623242172442
severe,12,128,random_score,2,0.5092456305273474,-0.0014633180572888968,-0.0014633180572888968,24.0,0.0017461246484344883
severe,12,128,random_score,4,0.507812509352229,-0.0014331211751184153,-0.0007165605875592077,48.0,0.0034922492968689767
severe,12,128,random_score,8,0.5081171541488676,0.00030464479663860623,7.616119915965156e-05,96.0,0.006984498593737953
severe,12,128,random_score,16,0.5123552732327323,0.004238119083864715,0.0005297648854830894,192.0,0.013968997187475907
severe,12,128,random_score,32,0.5226634606612462,0.010308187428513938,0.0006442617142821211,384.0,0.027937994374951813
severe,12,128,random_score,64,0.5329939568874901,0.01033049622624376,0.0003228280070701175,768.0,0.05587598874990363
severe,12,128,random_score,128,0.5332952466409625,0.0003012897534725209,4.707652398008139e-06,1536.0,0.11175197749980725
severe,12,128,uncertainty_penalized,1,0.5107089485846362,0.0,0.0,12.0,0.0008730623242172442
severe,12,128,uncertainty_penalized,2,0.4549173949448897,-0.05579155363974657,-0.05579155363974657,24.0,0.0017461246484344883
severe,12,128,uncertainty_penalized,4,0.3764415085462396,-0.0784758863986501,-0.03923794319932505,48.0,0.0034922492968689767
severe,12,128,uncertainty_penalized,8,0.3098454410050793,-0.06659606754116026,-0.016649016885290066,96.0,0.006984498593737953
severe,12,128,uncertainty_penalized,16,0.27634402255943047,-0.03350141844564884,-0.004187677305706105,192.0,0.013968997187475907
severe,12,128,uncertainty_penalized,32,0.2636378983857424,-0.012706124173688082,-0.0007941327608555051,384.0,0.027937994374951813
severe,12,128,uncertainty_penalized,64,0.25672493026691995,-0.0069129681188224434,-0.00021603025371320136,768.0,0.05587598874990363
severe,12,128,uncertainty_penalized,128,0.25343437764212184,-0.0032905526247981216,-5.141488476247065e-05,1536.0,0.11175197749980725
