seed,state_id,mismatch,horizon,pool_size,scorer,profile_class,stop_n,gain_N128_minus_N1,value_N1,value_N128,seconds_per_rollout_estimate
914,5,severe,8,32,uncertainty_penalized,harmful,2,-0.10389231404401023,0.6382900935041305,0.5343977794601202,0.001036235156220755
914,5,severe,8,32,random_score,unstable,2,0.18058268720951265,0.6382900935041306,0.8188727807136432,0.001036235156220755
914,5,severe,8,32,oracle_real_utility,helpful,32,0.3615145035751879,0.6382900935041306,0.9998045970793185,0.001036235156220755
914,6,severe,8,32,predicted_utility,harmful,2,-0.349669438417027,0.48427216225503883,0.1346027238380118,0.001036235156220755
914,6,severe,8,32,uncertainty_penalized,harmful,2,-0.349669438417027,0.48427216225503883,0.1346027238380118,0.001036235156220755
914,6,severe,8,32,random_score,harmful,2,-0.38489168436919885,0.48427216225503883,0.09938047788583995,0.001036235156220755
914,6,severe,8,32,oracle_real_utility,helpful,32,0.5155951724403434,0.4842721622550387,0.999867334695382,0.001036235156220755
914,7,severe,8,32,predicted_utility,harmful,2,-0.3628445945214539,0.501807169645542,0.13896257512408802,0.001036235156220755
914,7,severe,8,32,uncertainty_penalized,harmful,2,-0.44256679732216464,0.5018071696455421,0.059240372323377435,0.001036235156220755
914,7,severe,8,32,random_score,harmful,2,-0.13603284375668895,0.5018071696455417,0.3657743258888528,0.001036235156220755
914,7,severe,8,32,oracle_real_utility,helpful,32,0.49810762375964857,0.501807169645542,0.9999147934051905,0.001036235156220755
914,0,severe,8,64,predicted_utility,harmful,2,-0.3729680212797567,0.5234593506845159,0.15049132940475918,0.0010354878906468912
914,0,severe,8,64,uncertainty_penalized,harmful,2,-0.3730002378193984,0.5234593506845159,0.1504591128651175,0.0010354878906468912
914,0,severe,8,64,random_score,harmful,2,-0.2185887061849751,0.5234593506845157,0.30487064449954054,0.0010354878906468912
914,0,severe,8,64,oracle_real_utility,helpful,32,0.47481826124401405,0.5234593506845154,0.9982776119285295,0.0010354878906468912
914,1,severe,8,64,predicted_utility,harmful,2,-0.4193004479292168,0.6487280586113315,0.22942761068211476,0.0010354878906468912
914,1,severe,8,64,uncertainty_penalized,harmful,2,-0.40226078835858314,0.6487280586113315,0.2464672702527484,0.0010354878906468912
914,1,severe,8,64,random_score,helpful,128,0.2631075602872006,0.6487280586113314,0.911835618898532,0.0010354878906468912
914,1,severe,8,64,oracle_real_utility,helpful,16,0.35116969368448403,0.6487280586113313,0.9998977522958153,0.0010354878906468912
914,2,severe,8,64,predicted_utility,harmful,2,-0.08364895970610131,0.7429136887722229,0.6592647290661215,0.0010354878906468912
914,2,severe,8,64,uncertainty_penalized,harmful,2,-0.08364895970614328,0.7429136887722229,0.6592647290660796,0.0010354878906468912
914,2,severe,8,64,random_score,helpful,64,0.22710232331158375,0.7429136887722229,0.9700160120838066,0.0010354878906468912
914,2,severe,8,64,oracle_real_utility,helpful,32,0.2567844910975827,0.7429136887722225,0.9996981798698052,0.0010354878906468912
914,3,severe,8,64,predicted_utility,harmful,2,-0.3759521756633878,0.6443834571285447,0.26843128146515693,0.0010354878906468912
914,3,severe,8,64,uncertainty_penalized,harmful,2,-0.3759521756633878,0.6443834571285447,0.26843128146515693,0.0010354878906468912
914,3,severe,8,64,random_score,helpful,128,0.3379295614642974,0.6443834571285445,0.9823130185928419,0.0010354878906468912
914,3,severe,8,64,oracle_real_utility,helpful,16,0.3552966811019458,0.6443834571285445,0.9996801382304903,0.0010354878906468912
914,4,severe,8,64,predicted_utility,harmful,16,-0.04230219596899709,0.6703483081344703,0.6280461121654732,0.0010354878906468912
914,4,severe,8,64,uncertainty_penalized,harmful,16,-0.04230184101433354,0.6703483081344703,0.6280464671201368,0.0010354878906468912
914,4,severe,8,64,random_score,saturating,2,0.02183268887602907,0.6703483081344702,0.6921809970104993,0.0010354878906468912
914,4,severe,8,64,oracle_real_utility,helpful,32,0.32692205405149166,0.6703483081344703,0.997270362185962,0.0010354878906468912
914,5,severe,8,64,predicted_utility,saturating,16,0.027422794881848733,0.6056991120030238,0.6331219068848726,0.0010354878906468912
914,5,severe,8,64,uncertainty_penalized,saturating,16,0.027426642254293476,0.605699112003024,0.6331257542573174,0.0010354878906468912
914,5,severe,8,64,random_score,unstable,2,0.15906929738914888,0.6056991120030241,0.7647684093921729,0.0010354878906468912
914,5,severe,8,64,oracle_real_utility,helpful,32,0.3937518064341685,0.6056991120030241,0.9994509184371926,0.0010354878906468912
914,6,severe,8,64,predicted_utility,harmful,2,-0.40160308743059614,0.5264998903220779,0.12489680289148172,0.0010354878906468912
914,6,severe,8,64,uncertainty_penalized,harmful,2,-0.4013189436068253,0.5264998903220779,0.1251809467152526,0.0010354878906468912
914,6,severe,8,64,random_score,harmful,2,-0.3954775619289992,0.526499890322078,0.13102232839307884,0.0010354878906468912
914,6,severe,8,64,oracle_real_utility,helpful,32,0.4728611922135798,0.526499890322078,0.9993610825356578,0.0010354878906468912
914,7,severe,8,64,predicted_utility,harmful,2,-0.28387506439985355,0.5282920099288946,0.24441694552904103,0.0010354878906468912
914,7,severe,8,64,uncertainty_penalized,harmful,2,-0.3381163515611225,0.5282920099288946,0.1901756583677721,0.0010354878906468912
914,7,severe,8,64,random_score,harmful,2,-0.07343697534693094,0.5282920099288946,0.45485503458196364,0.0010354878906468912
914,7,severe,8,64,oracle_real_utility,helpful,32,0.4716785823440224,0.5282920099288948,0.9999705922729172,0.0010354878906468912
914,0,severe,8,128,predicted_utility,harmful,2,-0.2977914804300019,0.5338167574322437,0.23602527700224177,0.0008894848632792218
914,0,severe,8,128,uncertainty_penalized,harmful,2,-0.2977497944357775,0.5338167574322437,0.23606696299646618,0.0008894848632792218
914,0,severe,8,128,random_score,harmful,2,-0.18153183264954226,0.5338167574322435,0.3522849247827013,0.0008894848632792218
914,0,severe,8,128,oracle_real_utility,helpful,32,0.46206001187135515,0.5338167574322438,0.9958767693035989,0.0008894848632792218
914,1,severe,8,128,predicted_utility,harmful,2,-0.4318340709160707,0.7140830271417044,0.2822489562256337,0.0008894848632792218
914,1,severe,8,128,uncertainty_penalized,harmful,2,-0.43067869065850806,0.7140830271417044,0.2834043364831963,0.0008894848632792218
914,1,severe,8,128,random_score,helpful,128,0.20885467831958127,0.7140830271417045,0.9229377054612857,0.0008894848632792218
914,1,severe,8,128,oracle_real_utility,helpful,16,0.28515628522252634,0.7140830271417042,0.9992393123642306,0.0008894848632792218
914,2,severe,8,128,predicted_utility,harmful,2,-0.031940511303465646,0.7399885753537453,0.7080480640502796,0.0008894848632792218
914,2,severe,8,128,uncertainty_penalized,harmful,2,-0.03194065317386152,0.7399885753537454,0.7080479221798839,0.0008894848632792218
914,2,severe,8,128,random_score,harmful,2,-0.31834273293810295,0.7399885753537455,0.42164584241564257,0.0008894848632792218
914,2,severe,8,128,oracle_real_utility,helpful,32,0.2587929984631404,0.7399885753537457,0.9987815738168861,0.0008894848632792218
914,3,severe,8,128,predicted_utility,harmful,2,-0.3644199382821709,0.6408785989859116,0.2764586607037407,0.0008894848632792218
914,3,severe,8,128,uncertainty_penalized,harmful,2,-0.3645255516363149,0.6408785989859116,0.2763530473495967,0.0008894848632792218
914,3,severe,8,128,random_score,helpful,128,0.2695475791021884,0.6408785989859116,0.9104261780881,0.0008894848632792218
914,3,severe,8,128,oracle_real_utility,helpful,16,0.3586868354668852,0.6408785989859113,0.9995654344527964,0.0008894848632792218
914,4,severe,8,128,predicted_utility,saturating,16,-0.007272222135444761,0.6508913441344956,0.6436191219990508,0.0008894848632792218
914,4,severe,8,128,uncertainty_penalized,saturating,32,-0.006684751856599225,0.6508913441344955,0.6442065922778962,0.0008894848632792218
914,4,severe,8,128,random_score,unstable,2,0.1180490716804592,0.6508913441344948,0.768940415814954,0.0008894848632792218
914,4,severe,8,128,oracle_real_utility,helpful,32,0.342275934931479,0.6508913441344949,0.9931672790659739,0.0008894848632792218
914,5,severe,8,128,predicted_utility,saturating,16,0.0025705355744440883,0.664038596136572,0.6666091317110161,0.0008894848632792218
914,5,severe,8,128,uncertainty_penalized,saturating,16,0.01242183752558268,0.664038596136572,0.6764604336621547,0.0008894848632792218
914,5,severe,8,128,random_score,unstable,2,0.1382036344335984,0.6640385961365717,0.8022422305701701,0.0008894848632792218
914,5,severe,8,128,oracle_real_utility,helpful,32,0.3324009855787692,0.6640385961365718,0.996439581715341,0.0008894848632792218
914,6,severe,8,128,predicted_utility,harmful,2,-0.3308844402585465,0.5551237259226645,0.22423928566411794,0.0008894848632792218
914,6,severe,8,128,uncertainty_penalized,harmful,2,-0.330243589370209,0.5551237259226646,0.2248801365524556,0.0008894848632792218
914,6,severe,8,128,random_score,helpful,2,0.23828416415672637,0.5551237259226645,0.7934078900793908,0.0008894848632792218
914,6,severe,8,128,oracle_real_utility,helpful,32,0.4430494414168893,0.5551237259226646,0.9981731673395539,0.0008894848632792218
914,7,severe,8,128,predicted_utility,harmful,2,-0.32678946441267026,0.5637643654253218,0.23697490101265156,0.0008894848632792218
914,7,severe,8,128,uncertainty_penalized,harmful,2,-0.3378163515499242,0.5637643654253218,0.22594801387539767,0.0008894848632792218
914,7,severe,8,128,random_score,harmful,2,-0.12517681930905544,0.5637643654253215,0.43858754611626605,0.0008894848632792218
914,7,severe,8,128,oracle_real_utility,helpful,32,0.43553169949402704,0.5637643654253215,0.9992960649193485,0.0008894848632792218
914,0,severe,12,32,predicted_utility,harmful,2,-0.2955260348825961,0.5090481979242806,0.2135221630416845,0.0014632964844167873
914,0,severe,12,32,uncertainty_penalized,harmful,2,-0.2955666988033554,0.5090481979242806,0.21348149912092515,0.0014632964844167873
914,0,severe,12,32,random_score,harmful,4,-0.17046533343791892,0.5090481979242807,0.33858286448636177,0.0014632964844167873
914,0,severe,12,32,oracle_real_utility,helpful,32,0.49094601635858715,0.5090481979242807,0.9999942142828678,0.0014632964844167873
914,1,severe,12,32,predicted_utility,harmful,4,-0.07485696039790274,0.3418667399843411,0.26700977958643834,0.0014632964844167873
914,1,severe,12,32,uncertainty_penalized,harmful,4,-0.07485696039790418,0.34186673998434103,0.26700977958643685,0.0014632964844167873
914,1,severe,12,32,random_score,harmful,2,-0.047631587926576624,0.34186673998434103,0.2942351520577644,0.0014632964844167873
914,1,severe,12,32,oracle_real_utility,helpful,128,0.6577292568651496,0.3418667399843411,0.9995959968494906,0.0014632964844167873
914,2,severe,12,32,predicted_utility,harmful,2,-0.3004994378690629,0.6028283846429496,0.3023289467738867,0.0014632964844167873
914,2,severe,12,32,uncertainty_penalized,harmful,2,-0.30049943564262815,0.6028283846429497,0.3023289490003216,0.0014632964844167873
914,2,severe,12,32,random_score,helpful,128,0.3442755855522416,0.6028283846429499,0.9471039701951914,0.0014632964844167873
914,2,severe,12,32,oracle_real_utility,helpful,32,0.3970467531115792,0.6028283846429497,0.999875137754529,0.0014632964844167873
914,3,severe,12,32,predicted_utility,harmful,2,-0.17773702221491625,0.367774146204929,0.19003712399001274,0.0014632964844167873
914,3,severe,12,32,uncertainty_penalized,harmful,2,-0.17773702221491625,0.367774146204929,0.19003712399001274,0.0014632964844167873
914,3,severe,12,32,random_score,helpful,128,0.519467601710278,0.36777414620492904,0.887241747915207,0.0014632964844167873
914,3,severe,12,32,oracle_real_utility,helpful,64,0.6321513704808459,0.367774146204929,0.9999255166857749,0.0014632964844167873
914,4,severe,12,32,predicted_utility,harmful,2,-0.35655197357685636,0.5874268868187861,0.2308749132419297,0.0014632964844167873
914,4,severe,12,32,uncertainty_penalized,harmful,2,-0.35655197362510893,0.587426886818786,0.23087491319367706,0.0014632964844167873
914,4,severe,12,32,random_score,unstable,2,0.3504661804046466,0.5874268868187862,0.9378930672234328,0.0014632964844167873
914,4,severe,12,32,oracle_real_utility,helpful,16,0.41249320322187555,0.5874268868187862,0.9999200900406617,0.0014632964844167873
914,5,severe,12,32,predicted_utility,harmful,2,-0.2186351786559696,0.41039068436220344,0.19175550570623384,0.0014632964844167873
914,5,severe,12,32,uncertainty_penalized,harmful,2,-0.2186351786561878,0.41039068436220344,0.19175550570601563,0.0014632964844167873
914,5,severe,12,32,random_score,unstable,2,0.06323837457186893,0.4103906843622034,0.4736290589340723,0.0014632964844167873
914,5,severe,12,32,oracle_real_utility,helpful,64,0.5895817821779568,0.41039068436220344,0.9999724665401601,0.0014632964844167873
914,6,severe,12,32,predicted_utility,harmful,8,-0.050917269503914564,0.3661234503538382,0.31520618084992363,0.0014632964844167873
914,6,severe,12,32,uncertainty_penalized,harmful,8,-0.05088476555162008,0.3661234503538382,0.3152386848022181,0.0014632964844167873
914,6,severe,12,32,random_score,harmful,2,-0.3253978511168856,0.3661234503538381,0.04072559923695254,0.0014632964844167873
914,6,severe,12,32,oracle_real_utility,helpful,32,0.6336207373070334,0.3661234503538381,0.9997441876608715,0.0014632964844167873
914,7,severe,12,32,predicted_utility,harmful,2,-0.3498749279676262,0.5209885000506453,0.17111357208301917,0.0014632964844167873
914,7,severe,12,32,uncertainty_penalized,harmful,2,-0.3498749279676203,0.5209885000506453,0.17111357208302502,0.0014632964844167873
914,7,severe,12,32,random_score,harmful,2,-0.18179686062683076,0.5209885000506453,0.3391916394238146,0.0014632964844167873
914,7,severe,12,32,oracle_real_utility,helpful,32,0.478998769348445,0.5209885000506452,0.9999872693990902,0.0014632964844167873
914,0,severe,12,64,predicted_utility,harmful,2,-0.302027460111962,0.5080303515429253,0.2060028914309633,0.0012828017577817263
914,0,severe,12,64,uncertainty_penalized,harmful,2,-0.3250185132971162,0.5080303515429253,0.1830118382458091,0.0012828017577817263
914,0,severe,12,64,random_score,harmful,4,-0.1273222253901844,0.5080303515429253,0.3807081261527409,0.0012828017577817263
914,0,severe,12,64,oracle_real_utility,helpful,32,0.4914057112543808,0.5080303515429253,0.9994360627973061,0.0012828017577817263
914,1,severe,12,64,predicted_utility,harmful,4,-0.09990999993830713,0.356467138307777,0.25655713836946986,0.0012828017577817263
914,1,severe,12,64,uncertainty_penalized,harmful,4,-0.0998808712938758,0.356467138307777,0.2565862670139012,0.0012828017577817263
914,1,severe,12,64,random_score,unstable,2,0.07537826995333663,0.356467138307777,0.4318454082611136,0.0012828017577817263
914,1,severe,12,64,oracle_real_utility,helpful,64,0.6430613806801453,0.35646713830777693,0.9995285189879223,0.0012828017577817263
914,2,severe,12,64,predicted_utility,harmful,2,-0.30828981944234507,0.6113215925859197,0.3030317731435746,0.0012828017577817263
914,2,severe,12,64,uncertainty_penalized,harmful,2,-0.30995690111061425,0.6113215925859197,0.3013646914753054,0.0012828017577817263
914,2,severe,12,64,random_score,harmful,16,-0.05615770436005252,0.6113215925859201,0.5551638882258676,0.0012828017577817263
914,2,severe,12,64,oracle_real_utility,helpful,32,0.3878567615849221,0.6113215925859201,0.9991783541708422,0.0012828017577817263
914,3,severe,12,64,predicted_utility,harmful,4,-0.1975877909485752,0.4816390705948534,0.2840512796462782,0.0012828017577817263
914,3,severe,12,64,uncertainty_penalized,harmful,4,-0.19758779149123856,0.4816390705948534,0.28405127910361483,0.0012828017577817263
914,3,severe,12,64,random_score,harmful,8,-0.427450807344892,0.4816390705948535,0.05418826324996152,0.0012828017577817263
914,3,severe,12,64,oracle_real_utility,helpful,64,0.5179031929548703,0.4816390705948534,0.9995422635497238,0.0012828017577817263
914,4,severe,12,64,predicted_utility,harmful,2,-0.326656374936732,0.5653994418846997,0.2387430669479677,0.0012828017577817263
914,4,severe,12,64,uncertainty_penalized,harmful,2,-0.3266563796691862,0.5653994418846997,0.2387430622155135,0.0012828017577817263
914,4,severe,12,64,random_score,unstable,2,0.298256305195715,0.5653994418846996,0.8636557470804146,0.0012828017577817263
914,4,severe,12,64,oracle_real_utility,helpful,32,0.43346624241766507,0.5653994418846996,0.9988656843023647,0.0012828017577817263
914,5,severe,12,64,predicted_utility,harmful,2,-0.1947219512632854,0.40741491518396566,0.21269296392068027,0.0012828017577817263
914,5,severe,12,64,uncertainty_penalized,harmful,2,-0.19472200867869308,0.40741491518396566,0.2126929065052726,0.0012828017577817263
914,5,severe,12,64,random_score,saturating,4,0.01927144582284962,0.40741491518396555,0.4266863610068152,0.0012828017577817263
914,5,severe,12,64,oracle_real_utility,helpful,64,0.5922054444917292,0.40741491518396566,0.9996203596756948,0.0012828017577817263
914,6,severe,12,64,predicted_utility,unstable,8,0.038146078962281005,0.3498865445755485,0.3880326235378295,0.0012828017577817263
914,6,severe,12,64,uncertainty_penalized,unstable,8,0.03817550312675283,0.3498865445755485,0.38806204770230135,0.0012828017577817263
914,6,severe,12,64,random_score,harmful,2,-0.18714805924389719,0.3498865445755486,0.1627384853316514,0.0012828017577817263
914,6,severe,12,64,oracle_real_utility,helpful,64,0.6483001638524515,0.3498865445755485,0.9981867084280001,0.0012828017577817263
914,7,severe,12,64,predicted_utility,harmful,2,-0.3383858218524109,0.5147580419780158,0.17637222012560488,0.0012828017577817263
914,7,severe,12,64,uncertainty_penalized,harmful,2,-0.33833157584202495,0.5147580419780158,0.17642646613599083,0.0012828017577817263
914,7,severe,12,64,random_score,harmful,2,-0.21096312118955085,0.5147580419780156,0.3037949207884647,0.0012828017577817263
914,7,severe,12,64,oracle_real_utility,helpful,32,0.4851299375711412,0.5147580419780157,0.9998879795491569,0.0012828017577817263
914,0,severe,12,128,predicted_utility,harmful,2,-0.33750718749985853,0.5062429875719994,0.16873580007214084,0.001220118457041508
914,0,severe,12,128,uncertainty_penalized,harmful,2,-0.3391260642263848,0.5062429875719994,0.16711692334561457,0.001220118457041508
914,0,severe,12,128,random_score,harmful,32,-0.18454809570975633,0.5062429875719994,0.32169489186224304,0.001220118457041508
914,0,severe,12,128,oracle_real_utility,helpful,32,0.4921249645166672,0.5062429875719994,0.9983679520886666,0.001220118457041508
914,1,severe,12,128,predicted_utility,harmful,4,-0.12622662087177539,0.3765457826940898,0.2503191618223144,0.001220118457041508
914,1,severe,12,128,uncertainty_penalized,harmful,4,-0.12625567148495914,0.3765457826940898,0.25029011120913064,0.001220118457041508
914,1,severe,12,128,random_score,saturating,2,-0.005781387184255693,0.3765457826940897,0.37076439550983403,0.001220118457041508
914,1,severe,12,128,oracle_real_utility,helpful,64,0.6227111904704233,0.3765457826940898,0.9992569731645131,0.001220118457041508
914,2,severe,12,128,predicted_utility,harmful,2,-0.30750655377510916,0.6069937004346344,0.29948714665952525,0.001220118457041508
914,2,severe,12,128,uncertainty_penalized,harmful,2,-0.3076991110995593,0.6069937004346343,0.299294589335075,0.001220118457041508
914,2,severe,12,128,random_score,helpful,32,0.21340352365614923,0.6069937004346341,0.8203972240907833,0.001220118457041508
914,2,severe,12,128,oracle_real_utility,helpful,32,0.3910169535075302,0.606993700434634,0.9980106539421641,0.001220118457041508
914,3,severe,12,128,predicted_utility,harmful,4,-0.19605652849317967,0.5046169637939781,0.30856043530079846,0.001220118457041508
914,3,severe,12,128,uncertainty_penalized,harmful,4,-0.20533285627799192,0.5046169637939781,0.2992841075159862,0.001220118457041508
914,3,severe,12,128,random_score,harmful,2,-0.3543613598021727,0.5046169637939782,0.15025560399180554,0.001220118457041508
914,3,severe,12,128,oracle_real_utility,helpful,32,0.49401391731872857,0.5046169637939781,0.9986308811127067,0.001220118457041508
914,4,severe,12,128,predicted_utility,harmful,2,-0.33076590172271414,0.5693875368497967,0.2386216351270826,0.001220118457041508
914,4,severe,12,128,uncertainty_penalized,harmful,2,-0.3309458546119063,0.5693875368497967,0.23844168223789045,0.001220118457041508
914,4,severe,12,128,random_score,helpful,2,0.3154120273952241,0.5693875368497968,0.8847995642450209,0.001220118457041508
914,4,severe,12,128,oracle_real_utility,helpful,32,0.428947594497896,0.569387536849797,0.998335131347693,0.001220118457041508
914,5,severe,12,128,predicted_utility,harmful,2,-0.1645763780095122,0.4884031682879455,0.3238267902784333,0.001220118457041508
914,5,severe,12,128,uncertainty_penalized,harmful,2,-0.16464347151193626,0.4884031682879455,0.32375969677600924,0.001220118457041508
914,5,severe,12,128,random_score,helpful,16,0.07506703523613145,0.4884031682879454,0.5634702035240768,0.001220118457041508
914,5,severe,12,128,oracle_real_utility,helpful,64,0.5109108333749508,0.48840316828794567,0.9993140016628965,0.001220118457041508
914,6,severe,12,128,predicted_utility,harmful,8,-0.0414133390403042,0.3666052892857804,0.3251919502454762,0.001220118457041508
914,6,severe,12,128,uncertainty_penalized,harmful,8,-0.041159742484396966,0.3666052892857804,0.32544554680138343,0.001220118457041508
914,6,severe,12,128,random_score,helpful,64,0.05277998339977169,0.36660528928578034,0.41938527268555204,0.001220118457041508
914,6,severe,12,128,oracle_real_utility,helpful,64,0.6285637098197965,0.3666052892857805,0.995168999105577,0.001220118457041508
914,7,severe,12,128,predicted_utility,harmful,2,-0.3662185619791977,0.545533486256804,0.17931492427760626,0.001220118457041508
914,7,severe,12,128,uncertainty_penalized,harmful,2,-0.3662180915910369,0.5455334862568041,0.17931539466576715,0.001220118457041508
914,7,severe,12,128,random_score,harmful,2,-0.24167168987297638,0.545533486256804,0.3038617963838276,0.001220118457041508
914,7,severe,12,128,oracle_real_utility,helpful,32,0.454149700589242,0.545533486256804,0.999683186846046,0.001220118457041508
915,0,mild,4,32,predicted_utility,harmful,8,-0.04117104791706494,0.5554032509313254,0.5142322030142604,0.0007396886719561735
915,0,mild,4,32,uncertainty_penalized,harmful,8,-0.04117104791705306,0.5554032509313253,0.5142322030142722,0.0007396886719561735
915,0,mild,4,32,random_score,harmful,2,-0.3026723863354573,0.5554032509313254,0.2527308645958681,0.0007396886719561735
915,0,mild,4,32,oracle_real_utility,helpful,32,0.4444356793593265,0.5554032509313254,0.9998389302906519,0.0007396886719561735
915,1,mild,4,32,predicted_utility,harmful,4,-0.07258598005237205,0.5788821463147512,0.5062961662623792,0.0007396886719561735
915,1,mild,4,32,uncertainty_penalized,harmful,4,-0.07258595964086934,0.5788821463147511,0.5062961866738818,0.0007396886719561735
915,1,mild,4,32,random_score,unstable,128,0.41267092902633473,0.5788821463147511,0.9915530753410858,0.0007396886719561735
915,1,mild,4,32,oracle_real_utility,helpful,32,0.42111183316793965,0.578882146314751,0.9999939794826906,0.0007396886719561735
915,2,mild,4,32,predicted_utility,harmful,4,-0.055166454403696774,0.48901797046070966,0.4338515160570129,0.0007396886719561735
915,2,mild,4,32,uncertainty_penalized,harmful,4,-0.05516645440369672,0.4890179704607096,0.4338515160570129,0.0007396886719561735
915,2,mild,4,32,random_score,harmful,4,-0.22993052560382082,0.4890179704607096,0.2590874448568888,0.0007396886719561735
915,2,mild,4,32,oracle_real_utility,helpful,32,0.5107758765521546,0.4890179704607096,0.9997938470128642,0.0007396886719561735
915,3,mild,4,32,predicted_utility,helpful,64,0.36930441330967057,0.5961227347659024,0.965427148075573,0.0007396886719561735
915,3,mild,4,32,uncertainty_penalized,helpful,64,0.36930441330967057,0.5961227347659024,0.965427148075573,0.0007396886719561735
915,3,mild,4,32,random_score,harmful,16,-0.13738245520290265,0.5961227347659026,0.45874027956299995,0.0007396886719561735
915,3,mild,4,32,oracle_real_utility,helpful,32,0.4037008088173957,0.5961227347659025,0.9998235435832982,0.0007396886719561735
915,4,mild,4,32,predicted_utility,helpful,32,0.4421878767243864,0.5083197181981934,0.9505075949225799,0.0007396886719561735
915,4,mild,4,32,uncertainty_penalized,helpful,32,0.44021793981901836,0.5083197181981933,0.9485376580172117,0.0007396886719561735
915,4,mild,4,32,random_score,harmful,16,-0.0688624726248902,0.5083197181981933,0.4394572455733031,0.0007396886719561735
915,4,mild,4,32,oracle_real_utility,helpful,64,0.49132357682532735,0.5083197181981934,0.9996432950235208,0.0007396886719561735
915,5,mild,4,32,predicted_utility,harmful,4,-0.1716349249102852,0.5956251616719521,0.4239902367616669,0.0007396886719561735
915,5,mild,4,32,uncertainty_penalized,harmful,4,-0.19696700098493286,0.5956251616719521,0.39865816068701926,0.0007396886719561735
915,5,mild,4,32,random_score,harmful,2,-0.24485049705005069,0.595625161671952,0.3507746646219013,0.0007396886719561735
915,5,mild,4,32,oracle_real_utility,helpful,32,0.4040888475227542,0.595625161671952,0.9997140091947062,0.0007396886719561735
915,6,mild,4,32,predicted_utility,harmful,4,-0.19108567884066524,0.6242527536540416,0.4331670748133764,0.0007396886719561735
915,6,mild,4,32,uncertainty_penalized,harmful,2,-0.19108568045498336,0.6242527536540416,0.4331670731990583,0.0007396886719561735
915,6,mild,4,32,random_score,helpful,128,0.3668419907308832,0.6242527536540415,0.9910947443849247,0.0007396886719561735
915,6,mild,4,32,oracle_real_utility,helpful,32,0.37563734282629757,0.6242527536540415,0.9998900964803391,0.0007396886719561735
915,7,mild,4,32,predicted_utility,helpful,32,0.25761425971071616,0.6265227763710788,0.884137036081795,0.0007396886719561735
915,7,mild,4,32,uncertainty_penalized,helpful,32,0.25761436060780185,0.626522776371079,0.8841371369788809,0.0007396886719561735
915,7,mild,4,32,random_score,helpful,64,0.10253095321262806,0.6265227763710789,0.729053729583707,0.0007396886719561735
915,7,mild,4,32,oracle_real_utility,helpful,64,0.37236959552375404,0.6265227763710789,0.9988923718948329,0.0007396886719561735
915,0,mild,4,64,predicted_utility,unstable,8,0.008227623525514649,0.5063384436205766,0.5145660671460912,0.0006279232421775305
915,0,mild,4,64,uncertainty_penalized,unstable,8,0.008258493112349163,0.5063384436205766,0.5145969367329257,0.0006279232421775305
915,0,mild,4,64,random_score,helpful,128,0.375353836447894,0.5063384436205767,0.8816922800684707,0.0006279232421775305
915,0,mild,4,64,oracle_real_utility,helpful,32,0.49329302075352455,0.5063384436205769,0.9996314643741014,0.0006279232421775305
915,1,mild,4,64,predicted_utility,harmful,4,-0.07140887247522909,0.5734497986343611,0.502040926159132,0.0006279232421775305
915,1,mild,4,64,uncertainty_penalized,harmful,4,-0.07139941875151978,0.5734497986343612,0.5020503798828414,0.0006279232421775305
915,1,mild,4,64,random_score,harmful,16,-0.23922366901470277,0.573449798634361,0.3342261296196582,0.0006279232421775305
915,1,mild,4,64,oracle_real_utility,helpful,32,0.42559195828285945,0.5734497986343612,0.9990417569172206,0.0006279232421775305
915,2,mild,4,64,predicted_utility,harmful,4,-0.09637825822810653,0.5744909042947112,0.47811264606660464,0.0006279232421775305
915,2,mild,4,64,uncertainty_penalized,harmful,4,-0.09638922033017727,0.5744909042947112,0.4781016839645339,0.0006279232421775305
915,2,mild,4,64,random_score,helpful,128,0.3785292913574343,0.5744909042947111,0.9530201956521454,0.0006279232421775305
915,2,mild,4,64,oracle_real_utility,helpful,32,0.4253299945105594,0.5744909042947114,0.9998208988052708,0.0006279232421775305
915,3,mild,4,64,predicted_utility,helpful,64,0.36207020928827216,0.5803528127382032,0.9424230220264753,0.0006279232421775305
915,3,mild,4,64,uncertainty_penalized,helpful,64,0.36205616306387245,0.580352812738203,0.9424089758020755,0.0006279232421775305
915,3,mild,4,64,random_score,harmful,16,-0.18298535528814824,0.5803528127382029,0.3973674574500547,0.0006279232421775305
915,3,mild,4,64,oracle_real_utility,helpful,32,0.41941089264909714,0.580352812738203,0.9997637053873002,0.0006279232421775305
915,4,mild,4,64,predicted_utility,helpful,16,0.16494079276206774,0.40492573284070643,0.5698665256027742,0.0006279232421775305
915,4,mild,4,64,uncertainty_penalized,helpful,16,0.1657793357021472,0.40492573284070643,0.5707050685428536,0.0006279232421775305
915,4,mild,4,64,random_score,harmful,2,-0.15746706388789802,0.4049257328407063,0.2474586689528083,0.0006279232421775305
915,4,mild,4,64,oracle_real_utility,helpful,128,0.5867537326770957,0.40492573284070643,0.9916794655178022,0.0006279232421775305
915,5,mild,4,64,predicted_utility,harmful,4,-0.14796545933152977,0.556405587644349,0.40844012831281923,0.0006279232421775305
915,5,mild,4,64,uncertainty_penalized,harmful,4,-0.1509591600988212,0.5564055876443489,0.4054464275455277,0.0006279232421775305
915,5,mild,4,64,random_score,harmful,32,-0.2389800219741276,0.5564055876443492,0.3174255656702216,0.0006279232421775305
